Tempo (s),Corrente i(t) [A],Tensão R [V],Tensão L [V],Tensão C [V]
0.005545545545545545,0.0001046620667647526,0.01046620667647526,0.015121009643018607,0.0021458187318055297
0.005555555555555556,0.00010496488216995297,0.010496488216995297,0.015130286252248952,0.0021563257270177374
0.0055655655655655655,0.00010526788280739981,0.01052678828073998,0.01513951401753379,0.0021668630526240833
0.005575575575575575,0.00010557106770162471,0.01055710677016247,0.015148693018161987,0.0021774307270686906
0.005585585585585586,0.0001058744358788194,0.01058744358788194,0.015157823333364701,0.002188028768698202
0.0055955955955955955,0.00010617798636683567,0.010617798636683566,0.015166905042315375,0.0021986571957619493
0.005605605605605605,0.0001064817181951855,0.01064817181951855,0.01517593822412974,0.002209316026412118
0.005615615615615616,0.00010678563039504105,0.010678563039504105,0.015184922957865821,0.0022200052787039143
0.0056256256256256255,0.00010708972199923449,0.01070897219992345,0.015193859322523925,0.002230724970595729
0.005635635635635635,0.00010739399204225823,0.010739399204225822,0.01520274739704665,0.0022414751199493084
0.005645645645645646,0.00010769843956026481,0.010769843956026481,0.015211587260318885,0.0022522557445299155
0.0056556556556556555,0.00010800306359106681,0.010800306359106681,0.015220378991167799,0.0022630668620064985
0.005665665665665665,0.00010830786317413704,0.010830786317413705,0.01522912266836286,0.002273908489951858
0.005675675675675676,0.00010861283735060846,0.010861283735060845,0.015237818370615816,0.0022847806458428095
0.0056856856856856855,0.00010891798516327405,0.010891798516327406,0.015246466176580709,0.002295683347060354
0.005695695695695695,0.00010922330565658703,0.010922330565658703,0.015255066164853864,0.0023066166108898427
0.005705705705705706,0.00010952879787666072,0.010952879787666072,0.015263618413973902,0.0023175804545211404
0.0057157157157157155,0.00010983446087126856,0.010983446087126857,0.015272123002421725,0.0023285748950487946
0.005725725725725725,0.00011014029368984413,0.011014029368984412,0.015280580008620526,0.002339599949472202
0.005735735735735736,0.0001104462953834812,0.01104462953834812,0.015288989510935788,0.002350655634695774
0.0057457457457457456,0.00011075246500490432,0.011075246500490432,0.015297351587674068,0.0023617419675290973
0.005755755755755755,0.00011105880157416419,0.011105880157416419,0.015305666315661225,0.0023728589646836683
0.005765765765765766,0.00011136530411438476,0.011136530411438476,0.01531393377172398,0.0023840066427731964
0.005775775775775776,0.00011167197167970917,0.011167197167970917,0.015322154033848128,0.0023951850183167108
0.005785785785785785,0.00011197880332587695,0.011197880332587694,0.015330327179959122,0.0024063941077387204
0.005795795795795796,0.0001122857981102239,0.01122857981102239,0.015338453287922044,0.0024176339273693738
0.005805805805805806,0.00011259295509168202,0.011259295509168201,0.015346532435541623,0.0024289044934446167
0.005815815815815815,0.00011290027333077967,0.011290027333077967,0.01535456470056223,0.002440205822106357
0.005825825825825826,0.00011320775188964148,0.011320775188964148,0.015362550160667881,0.002451537929402617
0.005835835835835836,0.00011351538983198829,0.01135153898319883,0.015370488893482226,0.0024629008312877006
0.005845845845845845,0.0001138231862231373,0.01138231862231373,0.015378380976568561,0.002474294543622349
0.005855855855855856,0.00011413114013000198,0.011413114013000198,0.015386226487429827,0.002485719082173901
0.005865865865865866,0.00011443925062109206,0.011443925062109206,0.015394025503508602,0.002497174462616452
0.005875875875875875,0.00011474751676651351,0.011474751676651351,0.015401778102187109,0.002508660700531018
0.005885885885885886,0.0001150559376379687,0.01150559376379687,0.015409484360787212,0.0025201778114056898
0.005895895895895896,0.00011536451230875612,0.011536451230875612,0.015417144356570416,0.0025317258106357958
0.005905905905905906,0.0001156732398537707,0.01156732398537707,0.01542475816673787,0.002543304713524061
0.005915915915915916,0.00011598211934950352,0.011598211934950352,0.015432325868430364,0.002554914535280768
0.005925925925925926,0.00011629114987404203,0.011629114987404203,0.015439847538728327,0.0025665552910239158
0.005935935935935936,0.00011660033050706993,0.011660033050706993,0.015447323254651837,0.0025782269957793785
0.005945945945945946,0.00011690966032986715,0.011690966032986715,0.015454753093160604,0.0025899296644810665
0.005955955955955956,0.00011721913842531,0.011721913842531,0.01546213713115399,0.0026016633119710876
0.005965965965965966,0.00011752876387787101,0.011752876387787102,0.015469475445470992,0.0026134279529999036
0.005975975975975976,0.00011783853577361896,0.011783853577361897,0.015476768112890251,0.002625223602226492
0.005985985985985986,0.00011814845320021896,0.011814845320021897,0.01548401521013005,0.002637050274218506
0.005995995995995996,0.00011845851524693245,0.011845851524693245,0.015491216813848317,0.0026489079834524335
0.006006006006006006,0.00011876872100461701,0.011876872100461702,0.015498373000642614,0.002660796744313756
0.006016016016016016,0.00011907906956572661,0.01190790695657266,0.015505483847050153,0.002672716571097112
0.006026026026026026,0.0001193895600243115,0.01193895600243115,0.015512549429547785,0.0026846674780064525
0.006036036036036036,0.00011970019147601813,0.011970019147601813,0.015519569824552002,0.0026966494791552027
0.006046046046046046,0.00012001096301808929,0.01200109630180893,0.015526545108418936,0.0027086625885664227
0.006056056056056056,0.00012032187374936408,0.012032187374936408,0.015533475357444369,0.002720706820172966
0.006066066066066066,0.0001206329227702778,0.012063292277027779,0.015540360647863714,0.0027327821878176378
0.006076076076076076,0.00012094410918286208,0.012094410918286207,0.015547201055852033,0.0027448887052533596
0.006086086086086086,0.00012125543209074485,0.012125543209074484,0.01555399665752403,0.0027570263861433244
0.006096096096096096,0.00012156689059915025,0.012156689059915024,0.015560747528934047,0.002769195244061157
0.006106106106106106,0.00012187848381489876,0.012187848381489876,0.015567453746076073,0.002781395292491077
0.006116116116116116,0.00012219021084640717,0.012219021084640716,0.015574115384883732,0.0027936265448280546
0.006126126126126126,0.0001225020708036884,0.01225020708036884,0.015580732521230297,0.002805889014377973
0.006136136136136136,0.00012281406279835187,0.012281406279835186,0.015587305230928676,0.0028181827143577884
0.006146146146146146,0.0001231261859436031,0.012312618594360312,0.015593833589731428,0.002830507657895687
0.006156156156156156,0.00012343843935424395,0.012343843935424394,0.015600317673330744,0.0028428638580312465
0.006166166166166166,0.00012375082214667257,0.012375082214667257,0.015606757557358466,0.002855251327715598
0.006176176176176176,0.00012406333343888343,0.012406333343888343,0.015613153317386068,0.002867670079811583
0.006186186186186186,0.00012437597235046718,0.012437597235046718,0.015619505028924676,0.0028801201270939117
0.006196196196196196,0.00012468873800261084,0.012468873800261085,0.01562581276742505,0.0028926014822493284
0.006206206206206206,0.00012500162951809766,0.012500162951809767,0.0156320766082776,0.002905114157876766
0.006216216216216216,0.0001253146460213072,0.012531464602130721,0.015638296626812365,0.002917658166487507
0.006226226226226226,0.00012562778663821527,0.012562778663821527,0.015644472898299042,0.0029302335205053467
0.006236236236236236,0.00012594105049639403,0.012594105049639403,0.015650605497946956,0.0029428402322667475
0.006246246246246246,0.00012625443672501177,0.012625443672501178,0.015656694500905087,0.0029554783140210024
0.006256256256256256,0.00012656794445483325,0.012656794445483325,0.01566273998226204,0.002968147777930395
0.006266266266266266,0.0001268815728182194,0.01268815728182194,0.01566874201704608,0.0029808486360703573
0.006276276276276276,0.0001271953209491274,0.01271953209491274,0.0156747006802251,0.002993580900429629
0.006286286286286286,0.0001275091879831108,0.01275091879831108,0.015680616046706647,0.0030063445829104207
0.006296296296296296,0.0001278231730545354,0.01278231730545354,0.015686488191257553,0.003019139695328292
0.006306306306306306,0.00012813727526257948,0.012813727526257947,0.01569231718752276,0.00303196624940863
0.006316316316316316,0.00012845149373185387,0.012845149373185387,0.01569810310977473,0.003044824256789196
0.006326326326326326,0.0001287658276005083,0.01287658276005083,0.015703846032570235,0.003057713729021479
0.006336336336336336,0.00012908027600820572,0.012908027600820571,0.01570954603040328,0.0030706346775708484
0.006346346346346346,0.00012939483809612252,0.012939483809612252,0.015715203177705122,0.0030835871138167065
0.006356356356356356,0.00012970951300694843,0.012970951300694844,0.015720817548844277,0.0030965710490526376
0.006366366366366366,0.00013002429988488647,0.013002429988488646,0.015726389218126496,0.00310958649448656
0.006376376376376376,0.00013033919787565305,0.013033919787565304,0.015731918259794784,0.00312263346124088
0.006386386386386386,0.00013065420612647796,0.013065420612647797,0.015737404748029395,0.0031357119603526397
0.006396396396396396,0.0001309693237861043,0.01309693237861043,0.015742848756947835,0.0031488220027736714
0.006406406406406407,0.00013128455000478855,0.013128455000478855,0.01574825036060485,0.0031619635993707473
0.006416416416416416,0.00013159988393430047,0.013159988393430046,0.015753609632992445,0.003175136760925732
0.006426426426426426,0.00013191532472792326,0.013191532472792327,0.01575892664803986,0.0031883414981357344
0.006436436436436437,0.0001322308715404535,0.013223087154045349,0.015764201479613604,0.0032015778216132576
0.006446446446446446,0.00013254652352820092,0.013254652352820091,0.015769434201517413,0.00321484574188635
0.006456456456456456,0.00013286227984898882,0.013286227984898882,0.015774624887492286,0.003228145269398762
0.006466466466466467,0.0001331781396621538,0.01331781396621538,0.015779773611216463,0.003241476414510089
0.0064764764764764764,0.00013349410212854567,0.013349410212854566,0.015784880446305438,0.003254839187495929
0.006486486486486486,0.00013381016641052777,0.013381016641052776,0.01578994546631195,0.003268233598548034
0.006496496496496497,0.00013412633167197676,0.013412633167197676,0.01579496874472599,0.0032816596577744587
0.0065065065065065065,0.0001344425970782825,0.013444259707828251,0.015799950354974793,0.0032951173751997118
0.006516516516516516,0.0001347589617963484,0.01347589617963484,0.015804890370422844,0.003308606760764912
0.006526526526526527,0.00013507542499459108,0.013507542499459107,0.01580978886437188,0.0033221278243279343
0.0065365365365365365,0.00013539198584294057,0.013539198584294056,0.015814645910060886,0.003335680575663564
0.006546546546546546,0.00013570864351284027,0.013570864351284028,0.015819461580666088,0.0033492650244636483
0.006556556556556557,0.0001360253971772469,0.013602539717724689,0.015824235949300974,0.0033628811803372467
0.0065665665665665665,0.00013634224601063048,0.013634224601063047,0.015828969089016272,0.003376529052810783
0.006576576576576576,0.00013665918918897448,0.013665918918897449,0.015833661072799956,0.003390208651328198
0.006586586586586587,0.0001369762258897757,0.01369762258897757,0.015838311973577254,0.003403919985251099
0.0065965965965965965,0.00013729335529204419,0.013729335529204419,0.01584292186421064,0.0034176630638589104
0.006606606606606606,0.00013761057657630347,0.013761057657630348,0.015847490817499844,0.0034314378963490313
0.006616616616616617,0.00013792788892459039,0.01379278889245904,0.015852018906181833,0.0034452444918369783
0.0066266266266266265,0.00013824529152045505,0.013824529152045505,0.01585650620293083,0.003459082859356543
0.006636636636636636,0.00013856278354896104,0.013856278354896105,0.015860952780358303,0.003472953007859943
0.006646646646646647,0.00013888036419668529,0.013888036419668529,0.015865358711012974,0.0034868549462179696
0.0066566566566566565,0.00013919803265171788,0.013919803265171789,0.015869724067380808,0.003500788683220143
0.006666666666666666,0.0001395157881036625,0.01395157881036625,0.015874048921885018,0.0035147542275748645
0.006676676676676677,0.0001398336297436361,0.01398336297436361,0.015878333346886073,0.003528751587909563
0.0066866866866866865,0.00014015155676426886,0.014015155676426886,0.015882577414681683,0.003542780772770851
0.006696696696696696,0.0001404695683597045,0.014046956835970448,0.015886781197506812,0.0035568417906246754
0.006706706706706707,0.00014078766372559995,0.014078766372559995,0.015890944767533673,0.0035709346498564673
0.0067167167167167165,0.00014110584205912556,0.014110584205912557,0.015895068196871715,0.0035850593587712946
0.006726726726726726,0.000141424102558965,0.0141424102558965,0.015899151557567655,0.003599215925594014
0.006736736736736737,0.00014174244442233795,0.014174244442233794,0.01590319492156773,0.003613404358469123
0.0067467467467467465,0.0001420608668288154,0.014206086682881541,0.015907198360512687,0.0036276246654589938
0.006756756756756756,0.00014237936897548795,0.014237936897548795,0.015911161946183285,0.003641876854545629
0.006766766766766767,0.00014269795006506563,0.014269795006506563,0.01591508575034955,0.0036561609336312213
0.0067767767767767766,0.0001430166093017276,0.01430166093017276,0.015918969844718193,0.0036704769105383008
0.006786786786786786,0.00014333534589112214,0.014333534589112214,0.015922814300932616,0.0036848247930098845
0.006796796796796797,0.00014365415904036668,0.014365415904036668,0.01592661919057291,0.003699204588709621
0.006806806806806807,0.0001439730479580477,0.01439730479580477,0.01593038458515585,0.003713616305221938
0.006816816816816816,0.00014429201185422089,0.014429201185422088,0.0159341105561349,0.0037280599500521903
0.006826826826826827,0.00014461104994041097,0.014461104994041097,0.015937797174900216,0.003742535530626806
0.006836836836836837,0.0001449301614296118,0.014493016142961179,0.01594144451277864,0.0037570430542934337
0.006846846846846846,0.00014524934553628632,0.014524934553628632,0.015945052641033703,0.00377158252832109
0.006856856856856857,0.0001455686014763667,0.01455686014763667,0.015948621630865623,0.003786153959900306
0.006866866866866867,0.00014588792846725407,0.014588792846725407,0.015952151553411304,0.003800757356143274
0.006876876876876876,0.00014620732572781877,0.014620732572781877,0.015955642479744347,0.003815392724083997
0.006886886886886887,0.0001465267924784003,0.01465267924784003,0.01595909448087503,0.0038300600706784316
0.006896896896896897,0.00014684632794080706,0.014684632794080707,0.015962507627750328,0.0038447594028046383
0.006906906906906906,0.00014716593133831682,0.014716593133831682,0.0159658819912539,0.0038594907272629284
0.006916916916916917,0.00014748560189567635,0.014748560189567635,0.015969217642206095,0.0038742540507760094
0.006926926926926927,0.00014780533883910148,0.014780533883910148,0.015972514651363946,0.003889049379989133
0.006936936936936937,0.0001481251413962773,0.014812514139627728,0.015975773089421184,0.003903876721470242
0.006946946946946947,0.0001484450087963578,0.01484450087963578,0.015978993027008215,0.003918736081710118
0.006956956956956957,0.0001487649402699663,0.014876494026996631,0.015982174534692146,0.003933627467122527
0.006966966966966967,0.00014908493504919517,0.014908493504919518,0.01598531768297676,0.003948550884044368
0.006976976976976977,0.0001494049923676058,0.01494049923676058,0.015988422542302545,0.00396350633873582
0.006986986986986987,0.00014972511146022876,0.014972511146022877,0.015991489183046655,0.0039784938373804875
0.006996996996996997,0.00015004529156356378,0.015004529156356378,0.015994517675522953,0.0039935133860855496
0.007007007007007007,0.00015036553191557963,0.015036553191557963,0.01599750808998198,0.0040085649908819035
0.007017017017017017,0.00015068583175571426,0.015068583175571425,0.016000460496610962,0.004023648657724317
0.007027027027027027,0.00015100619032487467,0.015100619032487467,0.016003374965533824,0.0040387643924915725
0.007037037037037037,0.000151326606865437,0.0151326606865437,0.01600625156681117,0.004053912200986611
0.007047047047047047,0.0001516470806212465,0.01516470806212465,0.0160090903704403,0.004069092088936686
0.007057057057057057,0.0001519676108376176,0.015196761083761761,0.01601189144635519,0.0040843040619935045
0.007067067067067067,0.00015228819676133372,0.015228819676133373,0.01601465486442652,0.0040995481257333774
0.007077077077077077,0.00015260883764064745,0.015260883764064745,0.016017380694461642,0.004114824285657367
0.007087087087087087,0.00015292953272528058,0.015292953272528059,0.016020069006204615,0.004130132547191429
0.007097097097097097,0.00015325028126642387,0.015325028126642387,0.016022719869336167,0.0041454729156865655
0.007107107107107107,0.00015357108251673728,0.015357108251673728,0.01602533335347373,0.004160845396418972
0.007117117117117117,0.0001538919357303499,0.015389193573034988,0.016027909528171413,0.004176249994590178
0.007127127127127127,0.0001542128401628598,0.015421284016285982,0.016030448462920018,0.004191686715327201
0.007137137137137137,0.00015453379507133436,0.015453379507133436,0.016032950227147034,0.0042071555636826906
0.007147147147147147,0.00015485479971430997,0.015485479971430996,0.01603541489021664,0.004222656544635074
0.007157157157157157,0.00015517585335179208,0.015517585335179208,0.01603784252142971,0.004238189663088706
0.007167167167167167,0.00015549695524525535,0.015549695524525535,0.016040233190023786,0.0042537549238740174
0.007177177177177177,0.00015581810465111558,0.015581810465111558,0.016042586965078598,0.004269352331747002
0.007187187187187187,0.00015613930080479063,0.015613930080479062,0.01604490391528525,0.0042849818913871214
0.007197197197197197,0.0001564605429664577,0.01564605429664577,0.016047184109608755,0.00430064360739978
0.007207207207207207,0.00015678183040080862,0.015678183040080864,0.016049427616994922,0.004316337484316778
0.007217217217217217,0.00015710316237394647,0.015710316237394648,0.0160516345063254,0.004332063526596452
0.007227227227227227,0.00015742453815338565,0.015742453815338564,0.016053804846417698,0.0043478217386238175
0.007237237237237237,0.00015774595700805176,0.015774595700805177,0.01605593870602517,0.00436361212471071
0.007247247247247247,0.00015806741820828163,0.015806741820828165,0.01605803615383702,0.004379434689095923
0.007257257257257257,0.00015838892102582337,0.01583889210258234,0.016060097258478307,0.0043952894359453555
0.007267267267267267,0.00015871046473383638,0.015871046473383638,0.016062122088509937,0.004411176369352146
0.007277277277277277,0.00015903204860689117,0.015903204860689118,0.016064110712428664,0.004427095493336819
0.007287287287287287,0.00015935367192096967,0.015935367192096966,0.016066063198667095,0.004443046811847427
0.007297297297297297,0.00015967533395346494,0.015967533395346494,0.016067979615593694,0.004459030328759686
0.007307307307307307,0.00015999703398318136,0.015999703398318136,0.01606986003151276,0.004475046047877121
0.007317317317317317,0.00016031877129033448,0.016031877129033447,0.01607170451466446,0.0044910939729312085
0.007327327327327327,0.0001606405451565512,0.01606405451565512,0.016073513133224797,0.004507174107581515
0.007337337337337337,0.00016096235486486957,0.016096235486486955,0.016075285955305635,0.004523286455415836
0.007347347347347347,0.00016128419969973896,0.016128419969973894,0.01607702304895468,0.004539431019950344
0.007357357357357357,0.00016160607894702,0.016160607894702,0.01607872448215549,0.004555607804629725
0.007367367367367367,0.00016192799189398445,0.016192799189398446,0.016080390322827483,0.004571816812827321
0.007377377377377377,0.00016224993782931545,0.016224993782931546,0.016082020638825918,0.004588058047845271
0.007387387387387387,0.0001625719160431074,0.016257191604310738,0.016083615497941902,0.004604331512914651
0.007397397397397397,0.00016289392582686577,0.016289392582686576,0.0160851749679024,0.004620637211195619
0.007407407407407407,0.00016321596647350748,0.016321596647350747,0.016086699116370222,0.004636975145777552
0.007417417417417417,0.00016353803727736063,0.016353803727736062,0.016088188010944034,0.00465334531967919
0.007427427427427427,0.0001638601375341645,0.01638601375341645,0.01608964171915835,0.004669747735848776
0.007437437437437438,0.00016418226654106975,0.016418226654106974,0.016091060308483528,0.004686182397164199
0.007447447447447447,0.00016450442359663815,0.016450442359663815,0.016092443846325785,0.00470264930643313
0.007457457457457457,0.0001648266080008428,0.01648266080008428,0.016093792400027184,0.004719148466393175
0.007467467467467468,0.00016514881905506812,0.016514881905506814,0.016095106036865644,0.004735679879712001
0.007477477477477477,0.0001654710560621096,0.01654710560621096,0.016096384824054927,0.004752243548987487
0.007487487487487487,0.00016579331832617406,0.016579331832617405,0.016097628828744645,0.004768839476747865
0.007497497497497498,0.00016611560515287965,0.016611560515287966,0.01609883811802027,0.0047854676654518575
0.0075075075075075074,0.0001664379158492557,0.016643791584925568,0.016100012758903118,0.004802128117488819
0.007517517517517517,0.00016676024972374272,0.016676024972374272,0.016101152818350353,0.004818820835178883
0.007527527527527528,0.00016708260608619264,0.016708260608619265,0.016102258363254993,0.004835545820773096
0.0075375375375375375,0.00016740498424786844,0.016740498424786844,0.016103329460445907,0.004852303076453564
0.007547547547547547,0.00016772738352144453,0.016772738352144455,0.016104366176687812,0.004869092604333589
0.007557557557557558,0.00016804980322100647,0.01680498032210065,0.016105368578681275,0.0048859144064578135
0.0075675675675675675,0.00016837224266205104,0.016837224266205104,0.016106336733062717,0.004902768484802363
0.007577577577577577,0.00016869470116148637,0.016869470116148637,0.016107270706404407,0.004919654841274984
0.007587587587587588,0.0001690171780376318,0.01690171780376318,0.016108170565214464,0.004936573477715187
0.0075975975975975975,0.0001693396726102178,0.016933967261021782,0.016109036375936858,0.0049535243958943875
0.007607607607607607,0.0001696621842003863,0.01696621842003863,0.016109868204951413,0.004970507597516048
0.007617617617617618,0.00016998471212106793,0.01699847121210679,0.016110666118503127,0.004987523084214854
0.0076276276276276275,0.00017030725566916086,0.017030725566916087,0.016111430182644746,0.00500457085755511
0.007637637637637637,0.00017062981416610438,0.01706298141661044,0.016112160463534735,0.005021650919033199
0.007647647647647648,0.00017095238693607957,0.017095238693607958,0.016112857027277175,0.005038763270077852
0.0076576576576576575,0.00017127497330462221,0.017127497330462222,0.016113519939911593,0.005055907912050287
0.007667667667667667,0.0001715975725986228,0.01715975725986228,0.01611414926741294,0.005073084846244343
0.007677677677677678,0.0001719201841463266,0.01719201841463266,0.01611474507569161,0.005090294073886619
0.0076876876876876875,0.00017224280727733346,0.017224280727733347,0.016115307430593424,0.005107535596136602
0.007697697697697697,0.0001725654413225981,0.01725654413225981,0.01611583639789965,0.005124809414086812
0.007707707707707708,0.0001728880856144299,0.017288808561442992,0.016116332043326978,0.005142115528762931
0.0077177177177177175,0.00017321073948649288,0.017321073948649287,0.01611679443252755,0.0051594539411239405
0.007727727727727727,0.0001735334022738058,0.01735334022738058,0.016117223631088917,0.00517682465206226
0.007737737737737738,0.00017385607331274223,0.017385607331274224,0.016117619704534097,0.005194227662403876
0.0077477477477477475,0.0001741787519410303,0.017417875194103028,0.01611798271832152,0.005211662972908483
0.007757757757757757,0.00017450143749775295,0.017450143749775295,0.01611831273784506,0.005229130584269619
0.007767767767767768,0.00017482412932334787,0.017482412932334785,0.01611860982843402,0.005246630497114799
0.0077777777777777776,0.00017514682675960733,0.017514682675960732,0.01611887405535315,0.005264162712005651
0.007787787787787787,0.0001754695291496784,0.01754695291496784,0.016119105483802625,0.005281727229438052
0.007797797797797798,0.0001757922358380629,0.01757922358380629,0.01611930417891806,0.0052993240498422625
0.007807807807807808,0.00017611494617061723,0.017611494617061723,0.0161194702057705,0.005316953173583066
0.007817817817817818,0.00017643765949455268,0.017643765949455267,0.016119603629366434,0.005334614600959898
0.007827827827827828,0.00017676037515843506,0.017676037515843505,0.016119704514647778,0.005352308332206988
0.007837837837837838,0.00017708309251218503,0.017708309251218503,0.016119772926491884,0.005370034367493492
0.007847847847847847,0.0001774058109070779,0.01774058109070779,0.016119808929711547,0.0053877927069236305
0.007857857857857857,0.00017772852969574375,0.017772852969574374,0.01611981258905499,0.005405583350536819
0.007867867867867868,0.00017805124823216739,0.01780512482321674,0.016119783969205867,0.005423406298307808
0.007877877877877878,0.0001783739658716881,0.017837396587168812,0.01611972313478328,0.0054412615501468154
0.007887887887887888,0.00017869668197100023,0.017869668197100022,0.016119630150341756,0.005459149105899667
0.007897897897897898,0.00017901939588815257,0.017901939588815256,0.01611950508037126,0.00547706896534793
0.007907907907907907,0.00017934210698254877,0.017934210698254877,0.016119347989297195,0.005495021128209045
0.007917917917917917,0.00017966481461494717,0.017966481461494717,0.016119158941480395,0.005513005594136469
0.007927927927927928,0.0001799875181474608,0.01799875181474608,0.016118938001217133,0.0055310223627197995
0.007937937937937938,0.00018031021694355732,0.01803102169435573,0.016118685232739113,0.005549071433484919
0.007947947947947948,0.00018063291036805922,0.01806329103680592,0.016118400700213475,0.005567152805894134
0.007957957957957958,0.00018095559778714368,0.018095559778714368,0.0161180844677428,0.0055852664793463
0.007967967967967967,0.0001812782785683426,0.01812782785683426,0.0161177365993651,0.005603412453176965
0.007977977977977977,0.00018160095208054252,0.018160095208054252,0.016117357159053818,0.005621590726658502
0.007987987987987989,0.00018192361769398481,0.018192361769398483,0.016116946210717836,0.005639801299000243
0.007997997997997998,0.00018224627478026538,0.01822462747802654,0.016116503818201473,0.005658044169348618
0.008008008008008008,0.00018256892271233504,0.018256892271233505,0.016116030045284484,0.005676319336787289
0.008018018018018018,0.0001828915608644992,0.01828915608644992,0.016115524955682057,0.005694626800337289
0.008028028028028027,0.00018321418861241799,0.0183214188612418,0.01611498861304481,0.0057129665589571495
0.008038038038038037,0.0001835368053331063,0.018353680533310632,0.016114421080958806,0.005731338611543047
0.008048048048048049,0.00018385941040493378,0.01838594104049338,0.016113822422945533,0.005749742956928928
0.008058058058058058,0.00018418181813181084,0.018418181813181084,0.0161132019287663,0.00576817957536054
0.008068068068068068,0.00018450441461439647,0.01845044146143965,0.016112540380489777,0.00578664848573235
0.008078078078078078,0.00018482699640475937,0.018482699640475938,0.01611184795346566,0.005805149686573668
0.008088088088088087,0.00018514956293793413,0.018514956293793412,0.016111124708264785,0.005823683176357244
0.008098098098098097,0.00018547211364895519,0.018547211364895518,0.016110370705457996,0.0058422489534992825
0.008108108108108109,0.00018579464797285715,0.018579464797285714,0.016109586005616128,0.005860847016359429
0.008118118118118118,0.00018611716534467441,0.018611716534467443,0.016108770669310022,0.005879477363240778
0.008128128128128128,0.00018643966519944153,0.01864396651994415,0.016107924757110516,0.00589813999238987
0.008138138138138138,0.00018676214697219303,0.018676214697219303,0.01610704832958845,0.005916834901996696
0.008148148148148147,0.00018708461009796337,0.018708461009796336,0.016106141447314662,0.00593556209019469
0.008158158158158157,0.00018740705401178713,0.01874070540117871,0.01610520417085999,0.0059543215550607355
0.008168168168168169,0.0001877294781486988,0.01877294781486988,0.016104236560795276,0.005973113294615162
0.008178178178178178,0.00018805188194373284,0.018805188194373285,0.016103238677691357,0.005991937306821741
0.008188188188188188,0.00018837426483192377,0.018837426483192376,0.01610221058211907,0.0060107935895876985
0.008198198198198198,0.00018869662624830614,0.018869662624830613,0.016101152334649257,0.006029682140763704
0.008208208208208207,0.00018901896562791443,0.018901896562791443,0.016100063995852756,0.006048602958143877
0.008218218218218219,0.0001893412824057832,0.018934128240578323,0.016098945626300404,0.006067556039465779
0.008228228228228229,0.00018966357601694689,0.01896635760169469,0.01609779728656304,0.006086541382410418
0.008238238238238238,0.00018998584589644002,0.018998584589644003,0.016096619037211508,0.006105558984602253
0.008248248248248248,0.0001903080914792971,0.01903080914792971,0.01609541093881664,0.006124608843609189
0.008258258258258258,0.00019063031220055266,0.019063031220055267,0.01609417305194928,0.006143690956942577
0.008268268268268267,0.0001909525074952412,0.01909525074952412,0.016092905437180265,0.006162805322057216
0.008278278278278279,0.00019127467679839729,0.01912746767983973,0.01609160815508043,0.006181951936351351
0.008288288288288289,0.00019159681954505531,0.01915968195450553,0.01609028126622062,0.006201130797166671
0.008298298298298298,0.00019191893517024985,0.019191893517024983,0.016088924831171674,0.0062203419017883175
0.008308308308308308,0.0001922410231090154,0.01922410231090154,0.016087538910504424,0.006239585247444875
0.008318318318318318,0.00019256308279638648,0.01925630827963865,0.016086123564789716,0.006258860831308377
0.008328328328328327,0.0001928851136673976,0.01928851136673976,0.016084678854598387,0.006278168650494304
0.008338338338338339,0.00019320711515708331,0.01932071151570833,0.016083204840501273,0.006297508702061581
0.008348348348348349,0.00019352908670047802,0.019352908670047804,0.016081701583069215,0.00631688098301258
0.008358358358358358,0.0001938510277326163,0.01938510277326163,0.016080169142873052,0.006336285490293122
0.008368368368368368,0.00019417293768853264,0.019417293768853264,0.01607860758048362,0.006355722220792473
0.008378378378378378,0.00019449481600326154,0.019449481600326154,0.016077016956471766,0.00637519117134335
0.008388388388388388,0.00019481666211183755,0.019481666211183756,0.016075397331408323,0.006394692338721914
0.008398398398398399,0.00019513847544929522,0.019513847544929522,0.016073748765864124,0.00641422571964777
0.008408408408408409,0.00019546025545066892,0.019546025545066893,0.01607207132041002,0.006433791310783973
0.008418418418418418,0.00019578200155099325,0.019578200155099326,0.016070365055616844,0.006453389108737025
0.008428428428428428,0.0001961037131853027,0.01961037131853027,0.01606863003205543,0.006473019110056874
0.008438438438438438,0.00019642538978863178,0.01964253897886318,0.016066866310296628,0.0064926813112369175
0.008448448448448448,0.00019674703079601498,0.019674703079601497,0.01606507395091127,0.006512375708713997
0.008458458458458459,0.00019706863564248692,0.01970686356424869,0.016063253014470192,0.006532102298868402
0.008468468468468469,0.00019739020376308193,0.019739020376308192,0.01606140356154424,0.006551861078023864
0.008478478478478478,0.00019771173459283463,0.01977117345928346,0.016059525652704246,0.006571652042447571
0.008488488488488488,0.00019803322756677951,0.01980332275667795,0.016057619348521054,0.006591475188350152
0.008498498498498498,0.00019835468213026425,0.019835468213026425,0.01605568470832189,0.006611330511886714
0.008508508508508508,0.0001986760977303369,0.01986760977303369,0.016053721791228957,0.006631218009157019
0.008518518518518519,0.00019899747380393385,0.019899747380393386,0.016051730657583765,0.006651137676204462
0.008528528528528529,0.0001993188097879901,0.01993188097879901,0.016049711367727964,0.006671089509016071
0.008538538538538538,0.00019964010511944085,0.019964010511944085,0.016047663982003208,0.006691073503522521
