,pasta_run,configuracao,execucao,config_num,param_CROSSOVER,param_DELTA_MIN,param_IND_SIZE,param_MUTACAO,param_NUM_GENERATIONS,param_NUM_VAR_DIFERENTES,param_POP_SIZE,param_PORCENTAGEM,param_RCE_REPOPULATION_GENERATIONS,best_var_1,best_var_10,best_var_2,best_var_3,best_var_4,best_var_5,best_var_6,best_var_7,best_var_8,best_var_9,best_fitness,best_gen_idx,fitness_function
599,run_2025-08-31_18-40-45,config_3,2,3,0.9,2,5,0.1,20,1,10,0.2,50,13,,2,13,25,25,,,,,53.20440398238348,15,function_IEEE_14
600,run_2025-08-31_18-40-45,config_3,3,3,0.9,2,5,0.1,20,1,10,0.2,50,12,,28,3,3,24,,,,,54.43103937616299,19,function_IEEE_14
601,run_2025-08-31_18-40-45,config_3,4,3,0.9,2,5,0.1,20,1,10,0.2,50,20,,28,20,20,7,,,,,49.13545004407976,13,function_IEEE_14
602,run_2025-08-31_18-40-45,config_3,5,3,0.9,2,5,0.1,20,1,10,0.2,50,28,,1,28,28,15,,,,,40.49047096288859,10,function_IEEE_14
603,run_2025-08-31_18-40-45,config_3,6,3,0.9,2,5,0.1,20,1,10,0.2,50,15,,0,26,26,0,,,,,52.97724748938486,16,function_IEEE_14
604,run_2025-08-31_18-40-45,config_3,7,3,0.9,2,5,0.1,20,1,10,0.2,50,24,,25,24,30,6,,,,,52.89627227481672,10,function_IEEE_14
605,run_2025-08-31_18-40-45,config_4,1,4,0.9,2,5,0.05,20,1,10,0.2,50,17,,0,28,28,1,,,,,52.86127472980633,12,function_IEEE_14
606,run_2025-08-31_18-40-45,config_4,2,4,0.9,2,5,0.05,20,1,10,0.2,50,19,,26,19,31,6,,,,,51.02421332433352,13,function_IEEE_14
607,run_2025-08-31_18-40-45,config_4,3,4,0.9,2,5,0.05,20,1,10,0.2,50,17,,25,17,0,10,,,,,52.10689347346101,11,function_IEEE_14
608,run_2025-08-31_18-40-45,config_4,4,4,0.9,2,5,0.05,20,1,10,0.2,50,28,,9,17,17,10,,,,,61.15014540945909,18,function_IEEE_14
609,run_2025-08-31_18-40-45,config_4,5,4,0.9,2,5,0.05,20,1,10,0.2,50,25,,20,25,11,5,,,,,59.43358989933601,9,function_IEEE_14
610,run_2025-08-31_18-40-45,config_4,6,4,0.9,2,5,0.05,20,1,10,0.2,50,13,,28,3,3,23,,,,,53.63218834744391,10,function_IEEE_14
611,run_2025-08-31_18-40-45,config_4,7,4,0.9,2,5,0.05,20,1,10,0.2,50,20,,10,20,28,3,,,,,51.02421332433359,2,function_IEEE_14
612,run_2025-08-31_19-10-42,config_1,1,1,0.9,2,5,0.9,20,1,10,0.2,50,24,,30,24,24,4,,,,,40.49047096288854,9,function_IEEE_14
613,run_2025-08-31_19-10-42,config_1,2,1,0.9,2,5,0.9,20,1,10,0.2,50,11,,22,11,31,22,,,,,50.57577825945861,11,function_IEEE_14
614,run_2025-08-31_19-10-42,config_1,3,1,0.9,2,5,0.9,20,1,10,0.2,50,5,,22,5,27,23,,,,,50.5757782594587,14,function_IEEE_14
615,run_2025-08-31_19-10-42,config_1,4,1,0.9,2,5,0.9,20,1,10,0.2,50,4,,31,4,4,10,,,,,41.61301147209014,8,function_IEEE_14
616,run_2025-08-31_19-10-42,config_1,5,1,0.9,2,5,0.9,20,1,10,0.2,50,18,,4,18,18,9,,,,,49.58388510895465,19,function_IEEE_14
617,run_2025-08-31_19-10-42,config_1,6,1,0.9,2,5,0.9,20,1,10,0.2,50,12,,2,12,12,7,,,,,42.06144653696502,14,function_IEEE_14
618,run_2025-08-31_19-10-42,config_1,7,1,0.9,2,5,0.9,20,1,10,0.2,50,26,,1,26,26,9,,,,,40.49047096288854,13,function_IEEE_14
619,run_2025-08-31_19-10-42,config_2,1,2,0.9,2,5,0.8,20,1,10,0.2,50,0,,31,0,0,9,,,,,40.49047096288854,16,function_IEEE_14
620,run_2025-08-31_19-10-42,config_2,2,2,0.9,2,5,0.8,20,1,10,0.2,50,1,,30,20,1,13,,,,,51.91881934876969,19,function_IEEE_14
621,run_2025-08-31_19-10-42,config_2,3,2,0.9,2,5,0.8,20,1,10,0.2,50,28,,3,28,28,22,,,,,40.49047096288863,14,function_IEEE_14
622,run_2025-08-31_19-10-42,config_2,4,2,0.9,2,5,0.8,20,1,10,0.2,50,19,,14,19,27,21,,,,,50.57577825945874,15,function_IEEE_14
623,run_2025-08-31_19-10-42,config_2,5,2,0.9,2,5,0.8,20,1,10,0.2,50,21,,15,21,27,23,,,,,50.57577825945879,12,function_IEEE_14
624,run_2025-08-31_19-10-42,config_2,6,2,0.9,2,5,0.8,20,1,10,0.2,50,22,,0,28,28,5,,,,,52.51270044949982,8,function_IEEE_14
625,run_2025-08-31_19-10-42,config_2,7,2,0.9,2,5,0.8,20,1,10,0.2,50,28,,5,12,28,6,,,,,50.98397950809327,7,function_IEEE_14
626,run_2025-08-31_19-10-42,config_3,1,3,0.9,2,5,0.1,20,1,10,0.2,50,31,,26,19,31,0,,,,,51.08384029266166,15,function_IEEE_14
627,run_2025-08-31_19-10-42,config_3,2,3,0.9,2,5,0.1,20,1,10,0.2,50,27,,17,20,27,22,,,,,50.44133730757463,1,function_IEEE_14
628,run_2025-08-31_19-10-42,config_3,3,3,0.9,2,5,0.1,20,1,10,0.2,50,18,,6,24,24,7,,,,,52.86127472980633,19,function_IEEE_14
629,run_2025-08-31_19-10-42,config_3,4,3,0.9,2,5,0.1,20,1,10,0.2,50,3,,4,11,11,19,,,,,53.78489562846027,14,function_IEEE_14
630,run_2025-08-31_19-10-42,config_3,5,3,0.9,2,5,0.1,20,1,10,0.2,50,1,,2,27,27,10,,,,,52.66540773051619,15,function_IEEE_14
631,run_2025-08-31_19-10-42,config_3,6,3,0.9,2,5,0.1,20,1,10,0.2,50,27,,10,17,27,0,,,,,51.08384029266171,11,function_IEEE_14
632,run_2025-08-31_19-10-42,config_3,7,3,0.9,2,5,0.1,20,1,10,0.2,50,27,,20,6,6,27,,,,,61.26611816903755,10,function_IEEE_14
633,run_2025-08-31_19-10-42,config_4,1,4,0.9,2,5,0.05,20,1,10,0.2,50,30,,19,1,1,10,,,,,54.23333069333521,9,function_IEEE_14
634,run_2025-08-31_19-10-42,config_4,2,4,0.9,2,5,0.05,20,1,10,0.2,50,11,,21,11,1,29,,,,,52.45730943730531,14,function_IEEE_14
635,run_2025-08-31_19-10-42,config_4,3,4,0.9,2,5,0.05,20,1,10,0.2,50,5,,6,20,5,14,,,,,54.87585225315051,11,function_IEEE_14
636,run_2025-08-31_19-10-42,config_4,4,4,0.9,2,5,0.05,20,1,10,0.2,50,28,,27,28,5,28,,,,,58.69898994519315,1,function_IEEE_14
637,run_2025-08-31_19-10-42,config_4,5,4,0.9,2,5,0.05,20,1,10,0.2,50,27,,13,19,27,19,,,,,50.63540522778689,19,function_IEEE_14
638,run_2025-08-31_19-10-42,config_4,6,4,0.9,2,5,0.05,20,1,10,0.2,50,25,,10,15,25,10,,,,,50.98397950809331,19,function_IEEE_14
639,run_2025-08-31_19-10-42,config_4,7,4,0.9,2,5,0.05,20,1,10,0.2,50,5,,15,14,5,23,,,,,53.16954123928946,14,function_IEEE_14
640,run_2025-08-31_19-40-43,config_1,1,1,0.9,2,5,0.9,20,1,10,0.2,50,30,,25,30,30,4,,,,,40.49047096288854,14,function_IEEE_14
641,run_2025-08-31_19-40-43,config_1,2,1,0.9,2,5,0.9,20,1,10,0.2,50,17,,1,17,27,13,,,,,51.02421332433355,19,function_IEEE_14
642,run_2025-08-31_19-40-43,config_1,3,1,0.9,2,5,0.9,20,1,10,0.2,50,20,,9,20,30,15,,,,,50.57577825945867,18,function_IEEE_14
643,run_2025-08-31_19-40-43,config_1,4,1,0.9,2,5,0.9,20,1,10,0.2,50,2,,28,17,17,23,,,,,60.64886384813624,16,function_IEEE_14
644,run_2025-08-31_19-40-43,config_1,5,1,0.9,2,5,0.9,20,1,10,0.2,50,23,,31,23,23,9,,,,,49.13545004407976,12,function_IEEE_14
645,run_2025-08-31_19-40-43,config_1,6,1,0.9,2,5,0.9,20,1,10,0.2,50,19,,12,19,19,12,,,,,49.48402432438631,15,function_IEEE_14
646,run_2025-08-31_19-40-43,config_1,7,1,0.9,2,5,0.9,20,1,10,0.2,50,14,,14,14,27,16,,,,,51.6167078048887,7,function_IEEE_14
647,run_2025-08-31_19-40-43,config_2,1,2,0.9,2,5,0.8,20,1,10,0.2,50,20,,30,20,1,12,,,,,51.65845840858612,19,function_IEEE_14
648,run_2025-08-31_19-40-43,config_2,2,2,0.9,2,5,0.8,20,1,10,0.2,50,19,,0,19,19,1,,,,,49.48402432438627,11,function_IEEE_14
649,run_2025-08-31_19-40-43,config_2,3,2,0.9,2,5,0.8,20,1,10,0.2,50,12,,26,12,12,19,,,,,41.61301147209014,16,function_IEEE_14
650,run_2025-08-31_19-40-43,config_2,4,2,0.9,2,5,0.8,20,1,10,0.2,50,26,,2,26,26,3,,,,,40.49047096288852,9,function_IEEE_14
651,run_2025-08-31_19-40-43,config_2,5,2,0.9,2,5,0.8,20,1,10,0.2,50,13,,19,13,13,4,,,,,42.06144653696511,18,function_IEEE_14
652,run_2025-08-31_19-40-43,config_2,6,2,0.9,2,5,0.8,20,1,10,0.2,50,7,,16,21,31,16,,,,,62.7618739320797,19,function_IEEE_14
653,run_2025-08-31_19-40-43,config_2,7,2,0.9,2,5,0.8,20,1,10,0.2,50,16,,30,9,9,4,,,,,54.43103937616299,10,function_IEEE_14
654,run_2025-08-31_19-40-43,config_3,1,3,0.9,2,5,0.1,20,1,10,0.2,50,6,,6,6,31,6,,,,,50.9243525397653,4,function_IEEE_14
655,run_2025-08-31_19-40-43,config_3,2,3,0.9,2,5,0.1,20,1,10,0.2,50,18,,1,9,29,2,,,,,64.47714286248429,19,function_IEEE_14
656,run_2025-08-31_19-40-43,config_3,3,3,0.9,2,5,0.1,20,1,10,0.2,50,31,,2,31,31,3,,,,,40.49047096288852,10,function_IEEE_14
657,run_2025-08-31_19-40-43,config_3,4,3,0.9,2,5,0.1,20,1,10,0.2,50,28,,23,14,28,1,,,,,51.08384029266175,0,function_IEEE_14
658,run_2025-08-31_19-40-43,config_3,5,3,0.9,2,5,0.1,20,1,10,0.2,50,12,,22,0,12,0,,,,,61.54403134367764,15,function_IEEE_14
659,run_2025-08-31_19-40-43,config_3,6,3,0.9,2,5,0.1,20,1,10,0.2,50,16,,4,16,25,25,,,,,53.20440398238348,11,function_IEEE_14
660,run_2025-08-31_19-40-43,config_3,7,3,0.9,2,5,0.1,20,1,10,0.2,50,3,,10,18,3,20,,,,,51.9188193487698,4,function_IEEE_14
661,run_2025-08-31_19-40-43,config_4,1,4,0.9,2,5,0.05,20,1,10,0.2,50,6,,12,6,24,0,,,,,52.45082120403397,0,function_IEEE_14
662,run_2025-08-31_19-40-43,config_4,2,4,0.9,2,5,0.05,20,1,10,0.2,50,16,,25,16,16,5,,,,,49.58388510895465,11,function_IEEE_14
663,run_2025-08-31_19-40-43,config_4,3,4,0.9,2,5,0.05,20,1,10,0.2,50,18,,30,18,0,24,,,,,52.45730943730521,12,function_IEEE_14
664,run_2025-08-31_19-40-43,config_4,4,4,0.9,2,5,0.05,20,1,10,0.2,50,21,,2,27,27,11,,,,,52.51270044949987,10,function_IEEE_14
665,run_2025-08-31_19-40-43,config_4,5,4,0.9,2,5,0.05,20,1,10,0.2,50,12,,16,12,26,12,,,,,51.41723473258799,3,function_IEEE_14
666,run_2025-08-31_19-40-43,config_4,6,4,0.9,2,5,0.05,20,1,10,0.2,50,0,,0,25,25,14,,,,,52.51270044949996,12,function_IEEE_14
667,run_2025-08-31_19-40-43,config_4,7,4,0.9,2,5,0.05,20,1,10,0.2,50,13,,13,20,27,22,,,,,62.76187393207971,3,function_IEEE_14
668,run_2025-08-31_20-10-40,config_1,1,1,0.9,2,5,0.9,20,1,10,0.2,50,2,,15,14,2,8,,,,,52.33456218318143,8,function_IEEE_14
669,run_2025-08-31_20-10-40,config_1,2,1,0.9,2,5,0.9,20,1,10,0.2,50,16,,0,16,24,1,,,,,50.92435253976513,19,function_IEEE_14
670,run_2025-08-31_20-10-40,config_1,3,1,0.9,2,5,0.9,20,1,10,0.2,50,11,,6,11,25,7,,,,,50.92435253976513,15,function_IEEE_14
671,run_2025-08-31_20-10-40,config_1,4,1,0.9,2,5,0.9,20,1,10,0.2,50,0,,0,0,25,20,,,,,51.06936842980777,16,function_IEEE_14
672,run_2025-08-31_20-10-40,config_1,5,1,0.9,2,5,0.9,20,1,10,0.2,50,10,,17,10,10,18,,,,,41.61301147209016,18,function_IEEE_14
673,run_2025-08-31_20-10-40,config_1,6,1,0.9,2,5,0.9,20,1,10,0.2,50,31,,8,21,31,17,,,,,50.63540522778682,11,function_IEEE_14
674,run_2025-08-31_20-10-40,config_1,7,1,0.9,2,5,0.9,20,1,10,0.2,50,0,,31,0,0,6,,,,,40.49047096288854,18,function_IEEE_14
675,run_2025-08-31_20-10-40,config_2,1,2,0.9,2,5,0.8,20,1,10,0.2,50,15,,9,26,26,22,,,,,52.51270044949987,13,function_IEEE_14
676,run_2025-08-31_20-10-40,config_2,2,2,0.9,2,5,0.8,20,1,10,0.2,50,31,,1,31,31,17,,,,,40.49047096288859,9,function_IEEE_14
